agent_id,trip_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
638,0,15,7,15,7,458.32,550.20,91.88,1,1,2,1.00,1,0,122.47,
639,0,15,7,15,7,458.38,540.20,81.82,1,1,2,1.00,2,0,109.11,
640,0,15,7,15,7,458.44,550.30,91.86,1,1,2,1.00,1,0,122.47,
641,0,15,7,15,7,458.50,550.40,91.90,1,1,2,1.00,1,0,122.47,
642,0,15,7,15,7,458.56,540.40,81.84,1,1,2,1.00,2,0,109.11,
643,0,15,7,15,7,458.62,540.50,81.88,1,1,2,1.00,2,0,109.11,
644,0,15,7,15,7,458.68,550.60,91.92,1,1,2,1.00,2,0,122.47,
645,0,15,7,15,7,458.74,550.80,92.06,1,1,2,1.00,1,0,122.47,
646,0,15,7,15,7,458.80,540.70,81.90,1,1,2,1.00,1,0,109.11,
647,0,15,7,15,7,458.86,550.80,91.94,1,1,2,1.00,1,0,122.47,
648,0,15,7,15,7,458.92,550.80,91.88,1,1,2,1.00,1,0,122.47,
649,0,15,7,15,7,458.98,540.90,81.92,1,1,2,1.00,1,0,109.11,
650,0,15,7,15,7,459.04,540.90,81.86,1,1,2,1.00,1,0,109.11,
651,0,15,7,15,7,459.10,551.00,91.90,1,1,2,1.00,1,0,122.47,
652,0,15,7,15,7,459.16,541.00,81.84,1,1,2,1.00,1,0,109.11,
653,0,15,7,15,7,459.22,541.10,81.88,1,1,2,1.00,1,0,109.11,
654,0,15,7,15,7,459.28,551.20,91.92,1,1,2,1.00,1,0,122.47,
655,0,15,7,15,7,459.34,551.20,91.86,1,1,2,1.00,1,0,122.47,
656,0,15,7,15,7,459.40,541.30,81.90,1,1,2,1.00,1,0,109.11,
657,0,15,7,15,7,459.46,541.30,81.84,1,1,2,1.00,1,0,109.11,
658,0,15,7,15,7,459.52,551.40,91.88,1,1,2,1.00,1,0,122.47,
659,0,15,7,15,7,459.58,541.40,81.82,1,1,2,1.00,1,0,109.11,
660,0,15,7,15,7,459.64,541.50,81.86,1,1,2,1.00,1,0,109.11,
661,0,15,7,15,7,459.70,551.60,91.90,1,1,2,1.00,1,0,122.47,
662,0,15,7,15,7,459.76,551.70,91.94,1,1,2,1.00,1,0,122.47,
663,0,15,7,15,7,459.82,541.70,81.88,1,1,2,1.00,1,0,109.11,
664,0,15,7,15,7,459.88,551.80,91.92,1,1,2,1.00,1,0,122.47,
665,0,15,7,15,7,459.94,551.80,91.86,1,1,2,1.00,1,0,122.47,
666,0,15,7,15,7,460.00,541.90,81.90,1,1,2,1.00,2,0,109.11,
667,0,15,7,15,7,460.06,541.90,81.84,1,1,2,1.00,1,0,109.11,
668,0,15,7,15,7,460.12,552.00,91.88,1,1,2,1.00,1,0,122.47,
669,0,15,7,15,7,460.18,552.10,91.92,1,1,2,1.00,1,0,122.47,
670,0,15,7,15,7,460.24,542.10,81.86,1,1,2,1.00,2,0,109.11,
671,0,15,7,15,7,460.30,552.20,91.90,1,1,2,1.00,1,0,122.47,
672,0,15,7,15,7,460.36,552.20,91.84,1,1,2,1.00,1,0,122.47,
673,0,15,7,15,7,460.42,542.30,81.88,1,1,2,1.00,1,0,109.11,
674,0,15,7,15,7,460.48,542.40,81.92,1,1,2,1.00,2,0,109.11,
675,0,15,7,15,7,460.54,552.40,91.86,1,1,2,1.00,1,0,122.47,
676,0,15,7,15,7,460.60,542.50,81.90,1,1,2,1.00,2,0,109.11,
677,0,15,7,15,7,460.66,542.50,81.84,1,1,2,1.00,2,0,109.11,
678,0,15,7,15,7,460.72,552.60,91.88,1,1,2,1.00,1,0,122.47,
679,0,15,7,15,7,460.78,552.70,91.92,1,1,2,1.00,1,0,122.47,
680,0,15,7,15,7,460.84,542.70,81.86,1,1,2,1.00,1,0,109.11,
681,0,15,7,15,7,460.90,542.80,81.90,1,1,2,1.00,2,0,109.11,
682,0,15,7,15,7,460.96,552.90,91.94,1,1,2,1.00,2,0,122.47,
683,0,15,7,15,7,461.02,542.90,81.88,1,1,2,1.00,1,0,109.11,
684,0,15,7,15,7,461.08,542.90,81.82,1,1,2,1.00,1,0,109.11,
685,0,15,7,15,7,461.14,553.00,91.86,1,1,2,1.00,1,0,122.47,
686,0,15,7,15,7,461.20,553.10,91.90,1,1,2,1.00,1,0,122.47,
687,0,15,7,15,7,461.26,543.10,81.84,1,1,2,1.00,1,0,109.11,
688,0,15,7,15,7,461.32,553.20,91.88,1,1,2,1.00,1,0,122.47,
689,0,15,7,15,7,461.38,553.30,91.92,1,1,2,1.00,1,0,122.47,
690,0,15,7,15,7,461.44,543.30,81.86,1,1,2,1.00,2,0,109.11,
691,0,15,7,15,7,461.50,543.40,81.90,1,1,2,1.00,1,0,109.11,
692,0,15,7,15,7,461.56,553.40,91.84,1,1,2,1.00,1,0,122.47,
693,0,15,7,15,7,461.62,543.50,81.88,1,1,2,1.00,2,0,109.11,
694,0,15,7,15,7,461.68,543.60,81.92,1,1,2,1.00,1,0,109.11,
695,0,15,7,15,7,461.74,553.60,91.86,1,1,2,1.00,1,0,122.47,
696,0,15,7,15,7,461.80,553.70,91.90,1,1,2,1.00,1,0,122.47,
697,0,15,7,15,7,461.86,543.70,81.84,1,1,2,1.00,1,0,109.11,
698,0,15,7,15,7,461.92,543.80,81.88,1,1,2,1.00,2,0,109.11,
699,0,15,7,15,7,461.98,553.90,91.92,1,1,2,1.00,1,0,122.47,
700,0,15,7,15,7,462.04,543.90,81.86,1,1,2,1.00,1,0,109.11,
701,0,15,7,15,7,462.10,544.00,81.90,1,1,2,1.00,2,0,109.11,
702,0,15,7,15,7,462.16,554.00,91.84,1,1,2,1.00,1,0,122.47,
703,0,15,7,15,7,462.22,554.10,91.88,1,1,2,1.00,2,0,122.47,
704,0,15,7,15,7,462.28,544.10,81.82,1,1,2,1.00,1,0,109.11,
705,0,15,7,15,7,462.34,554.20,91.86,1,1,2,1.00,1,0,122.47,
706,0,15,7,15,7,462.40,554.30,91.90,1,1,2,1.00,1,0,122.47,
707,0,15,7,15,7,462.46,544.30,81.84,1,1,2,1.00,1,0,109.11,
708,0,15,7,15,7,462.52,544.40,81.88,1,1,2,1.00,2,0,109.11,
709,0,15,7,15,7,462.58,554.50,91.92,1,1,2,1.00,1,0,122.47,
710,0,15,7,15,7,462.64,554.60,91.96,1,1,2,1.00,1,0,122.47,
711,0,15,7,15,7,462.70,544.60,81.90,1,1,2,1.00,1,0,109.11,
712,0,15,7,15,7,462.76,554.60,91.84,1,1,2,1.00,1,0,122.47,
713,0,15,7,15,7,462.82,554.70,91.88,1,1,2,1.00,1,0,122.47,
714,0,15,7,15,7,462.88,544.70,81.82,1,1,2,1.00,1,0,109.11,
715,0,15,7,15,7,462.94,544.80,81.86,1,1,2,1.00,1,0,109.11,
716,0,15,7,15,7,463.00,554.90,91.90,1,1,2,1.00,2,0,122.47,
717,0,15,7,15,7,463.06,544.90,81.84,1,1,2,1.00,2,0,109.11,
718,0,15,7,15,7,463.12,545.00,81.88,1,1,2,1.00,1,0,109.11,
719,0,15,7,15,7,463.18,555.10,91.92,1,1,2,1.00,1,0,122.47,
720,0,15,7,15,7,463.24,555.10,91.86,1,1,2,1.00,1,0,122.47,
721,0,15,7,15,7,463.30,545.20,81.90,1,1,2,1.00,1,0,109.11,
722,0,15,7,15,7,463.36,545.20,81.84,1,1,2,1.00,1,0,109.11,
723,0,15,7,15,7,463.42,555.30,91.88,1,1,2,1.00,1,0,122.47,
724,0,15,7,15,7,463.48,545.40,81.92,1,1,2,1.00,2,0,109.11,
725,0,15,7,15,7,463.54,545.40,81.86,1,1,2,1.00,1,0,109.11,
726,0,15,7,15,7,463.60,555.50,91.90,1,1,2,1.00,2,0,122.47,
727,0,15,7,15,7,463.66,555.70,92.04,1,1,2,1.00,1,0,122.47,
728,0,15,7,15,7,463.72,545.60,81.88,1,1,2,1.00,1,0,109.11,
729,0,15,7,15,7,463.78,555.70,91.92,1,1,2,1.00,1,0,122.47,
730,0,15,7,15,7,463.84,555.70,91.86,1,1,2,1.00,1,0,122.47,
731,0,15,7,15,7,463.90,545.80,81.90,1,1,2,1.00,1,0,109.11,
732,0,15,7,15,7,463.96,545.80,81.84,1,1,2,1.00,2,0,109.11,
733,0,15,7,15,7,464.02,555.90,91.88,1,1,2,1.00,1,0,122.47,
734,0,15,7,15,7,464.08,556.00,91.92,1,1,2,1.00,1,0,122.47,
735,0,15,7,15,7,464.14,546.00,81.86,1,1,2,1.00,1,0,109.11,
736,0,15,7,15,7,464.20,556.10,91.90,1,1,2,1.00,1,0,122.47,
737,0,15,7,15,7,464.26,556.10,91.84,1,1,2,1.00,1,0,122.47,
738,0,15,7,15,7,464.32,546.20,81.88,1,1,2,1.00,1,0,109.11,
739,0,15,7,15,7,464.38,546.20,81.82,1,1,2,1.00,1,0,109.11,
740,0,15,7,15,7,464.44,556.30,91.86,1,1,2,1.00,1,0,122.47,
741,0,15,7,15,7,464.50,546.40,81.90,1,1,2,1.00,1,0,109.11,
742,0,15,7,15,7,464.56,546.40,81.84,1,1,2,1.00,2,0,109.11,
743,0,15,7,15,7,464.62,556.50,91.88,1,1,2,1.00,2,0,122.47,
744,0,15,7,15,7,464.68,556.60,91.92,1,1,2,1.00,1,0,122.47,
745,0,15,7,15,7,464.74,546.60,81.86,1,1,2,1.00,1,0,109.11,
746,0,15,7,15,7,464.80,546.70,81.90,1,1,2,1.00,2,0,109.11,
747,0,15,7,15,7,464.86,556.70,91.84,1,1,2,1.00,1,0,122.47,
748,0,15,7,15,7,464.92,546.80,81.88,1,1,2,1.00,2,0,109.11,
749,0,15,7,15,7,464.98,546.90,81.92,1,1,2,1.00,1,0,109.11,
750,0,15,7,15,7,465.04,546.90,81.86,1,1,2,1.00,1,0,109.11,
751,0,15,7,15,7,465.10,547.00,81.90,1,1,2,1.00,1,0,109.11,
752,0,15,7,15,7,465.16,547.00,81.84,1,1,2,1.00,1,0,109.11,
753,0,15,7,15,7,465.22,547.10,81.88,1,1,2,1.00,1,0,109.11,
754,0,15,7,15,7,465.28,547.10,81.82,1,1,2,1.00,1,0,109.11,
755,0,15,7,15,7,465.34,547.20,81.86,1,1,2,1.00,1,0,109.11,
756,0,15,7,15,7,465.40,547.30,81.90,1,1,2,1.00,1,0,109.11,
757,0,15,7,15,7,465.46,547.30,81.84,1,1,2,1.00,1,0,109.11,
758,0,15,7,15,7,465.52,547.40,81.88,1,1,2,1.00,1,0,109.11,
759,0,15,7,15,7,465.58,547.40,81.82,1,1,2,1.00,1,0,109.11,
760,0,15,7,15,7,465.64,547.50,81.86,1,1,2,1.00,1,0,109.11,
761,0,15,7,15,7,465.70,547.60,81.90,1,1,2,1.00,1,0,109.11,
762,0,15,7,15,7,465.76,547.60,81.84,1,1,2,1.00,2,0,109.11,
763,0,15,7,15,7,465.82,547.70,81.88,1,1,2,1.00,1,0,109.11,
764,0,15,7,15,7,465.88,547.70,81.82,1,1,2,1.00,1,0,109.11,
765,0,15,7,15,7,465.94,547.80,81.86,1,1,2,1.00,2,0,109.11,
766,0,15,7,15,7,466.00,547.90,81.90,1,1,2,1.00,1,0,109.11,
767,0,15,7,15,7,466.06,557.90,91.84,1,1,2,1.00,1,0,122.47,
768,0,15,7,15,7,466.12,558.00,91.88,1,1,2,1.00,1,0,122.47,
769,0,15,7,15,7,466.18,548.00,81.82,1,1,2,1.00,1,0,109.11,
770,0,15,7,15,7,466.24,558.10,91.86,1,1,2,1.00,1,0,122.47,
771,0,15,7,15,7,466.30,558.20,91.90,1,1,2,1.00,1,0,122.47,
772,0,15,7,15,7,466.36,548.20,81.84,1,1,2,1.00,2,0,109.11,
773,0,15,7,15,7,466.42,548.30,81.88,1,1,2,1.00,1,0,109.11,
774,0,15,7,15,7,466.48,558.40,91.92,1,1,2,1.00,1,0,122.47,
775,0,15,7,15,7,466.54,558.40,91.86,1,1,2,1.00,1,0,122.47,
776,0,15,7,15,7,466.60,548.50,81.90,1,1,2,1.00,1,0,109.11,
777,0,15,7,15,7,466.66,558.50,91.84,1,1,2,1.00,1,0,122.47,
778,0,15,7,15,7,466.72,558.60,91.88,1,1,2,1.00,1,0,122.47,
779,0,15,7,15,7,466.78,548.60,81.82,1,1,2,1.00,1,0,109.11,
780,0,15,7,15,7,466.84,548.70,81.86,1,1,2,1.00,1,0,109.11,
781,0,15,7,15,7,466.90,558.80,91.90,1,1,2,1.00,1,0,122.47,
782,0,15,7,15,7,466.96,548.80,81.84,1,1,2,1.00,1,0,109.11,
783,0,15,7,15,7,467.02,548.90,81.88,1,1,2,1.00,2,0,109.11,
784,0,15,7,15,7,467.08,559.00,91.92,1,1,2,1.00,1,0,122.47,
785,0,15,7,15,7,467.14,559.00,91.86,1,1,2,1.00,1,0,122.47,
786,0,15,7,15,7,467.20,549.10,81.90,1,1,2,1.00,1,0,109.11,
787,0,15,7,15,7,467.26,549.10,81.84,1,1,2,1.00,1,0,109.11,
788,0,15,7,15,7,467.32,559.20,91.88,1,1,2,1.00,1,0,122.47,
789,0,15,7,15,7,467.38,549.20,81.82,1,1,2,1.00,1,0,109.11,
790,0,15,7,15,7,467.44,549.30,81.86,1,1,2,1.00,1,0,109.11,
791,0,15,7,15,7,467.50,559.40,91.90,1,1,2,1.00,1,0,122.47,
792,0,15,7,15,7,467.56,559.60,92.04,1,1,2,1.00,1,0,122.47,
793,0,15,7,15,7,467.62,549.50,81.88,1,1,2,1.00,1,0,109.11,
794,0,15,7,15,7,467.68,559.60,91.92,1,1,2,1.00,2,0,122.47,
795,0,15,7,15,7,467.74,559.60,91.86,1,1,2,1.00,2,0,122.47,
796,0,15,7,15,7,467.80,549.70,81.90,1,1,2,1.00,1,0,109.11,
797,0,15,7,15,7,467.86,549.70,81.84,1,1,2,1.00,1,0,109.11,
798,0,15,7,15,7,467.92,559.80,91.88,1,1,2,1.00,2,0,122.47,
799,0,15,7,15,7,467.98,559.90,91.92,1,1,2,1.00,1,0,122.47,
800,0,15,7,15,7,468.04,549.90,81.86,1,1,2,1.00,1,0,109.11,
801,0,15,7,15,7,468.10,560.00,91.90,1,1,2,1.00,2,0,122.47,
802,0,15,7,15,7,468.16,560.00,91.84,1,1,2,1.00,1,0,122.47,
803,0,15,7,15,7,468.22,550.10,81.88,1,1,2,1.00,2,0,109.11,
804,0,15,7,15,7,468.28,550.10,81.82,1,1,2,1.00,1,0,109.11,
805,0,15,7,15,7,468.34,560.20,91.86,1,1,2,1.00,1,0,122.47,
806,0,15,7,15,7,468.40,550.30,81.90,1,1,2,1.00,1,0,109.11,
807,0,15,7,15,7,468.46,550.30,81.84,1,1,2,1.00,1,0,109.11,
808,0,15,7,15,7,468.52,560.40,91.88,1,1,2,1.00,2,0,122.47,
809,0,15,7,15,7,468.58,560.50,91.92,1,1,2,1.00,2,0,122.47,
810,0,15,7,15,7,468.64,550.50,81.86,1,1,2,1.00,2,0,109.11,
811,0,15,7,15,7,468.70,550.60,81.90,1,1,2,1.00,1,0,109.11,
812,0,15,7,15,7,468.76,560.60,91.84,1,1,2,1.00,2,0,122.47,
813,0,15,7,15,7,468.82,550.70,81.88,1,1,2,1.00,1,0,109.11,
814,0,15,7,15,7,468.88,550.80,81.92,1,1,2,1.00,1,0,109.11,
815,0,15,7,15,7,468.94,560.80,91.86,1,1,2,1.00,1,0,122.47,
816,0,15,7,15,7,469.00,560.90,91.90,1,1,2,1.00,1,0,122.47,
817,0,15,7,15,7,469.06,550.90,81.84,1,1,2,1.00,1,0,109.11,
818,0,15,7,15,7,469.12,561.00,91.88,1,1,2,1.00,2,0,122.47,
819,0,15,7,15,7,469.18,561.10,91.92,1,1,2,1.00,2,0,122.47,
820,0,15,7,15,7,469.24,551.10,81.86,1,1,2,1.00,1,0,109.11,
821,0,15,7,15,7,469.30,551.20,81.90,1,1,2,1.00,1,0,109.11,
822,0,15,7,15,7,469.36,561.20,91.84,1,1,2,1.00,1,0,122.47,
823,0,15,7,15,7,469.42,561.30,91.88,1,1,2,1.00,2,0,122.47,
824,0,15,7,15,7,469.48,551.40,81.92,1,1,2,1.00,1,0,109.11,
825,0,15,7,15,7,469.54,561.40,91.86,1,1,2,1.00,1,0,122.47,
826,0,15,7,15,7,469.60,561.50,91.90,1,1,2,1.00,1,0,122.47,
827,0,15,7,15,7,469.66,551.50,81.84,1,1,2,1.00,1,0,109.11,
828,0,15,7,15,7,469.72,551.60,81.88,1,1,2,1.00,1,0,109.11,
829,0,15,7,15,7,469.78,561.70,91.92,1,1,2,1.00,1,0,122.47,
830,0,15,7,15,7,469.84,551.70,81.86,1,1,2,1.00,1,0,109.11,
831,0,15,7,15,7,469.90,551.80,81.90,1,1,2,1.00,1,0,109.11,
832,0,15,7,15,7,469.96,562.00,92.04,1,1,2,1.00,1,0,122.47,
833,0,15,7,15,7,470.01,562.00,91.99,1,1,2,1.00,1,0,122.47,
834,0,15,7,15,7,470.07,551.90,81.83,1,1,2,1.00,1,0,109.11,
835,0,15,7,15,7,470.13,552.00,81.87,1,1,2,1.00,2,0,109.11,
836,0,15,7,15,7,470.19,562.10,91.91,1,1,2,1.00,1,0,122.47,
837,0,15,7,15,7,470.25,552.10,81.85,1,1,2,1.00,1,0,109.11,
838,0,15,7,15,7,470.31,552.20,81.89,1,1,2,1.00,1,0,109.11,
839,0,15,7,15,7,470.37,562.30,91.93,1,1,2,1.00,1,0,122.47,
840,0,15,7,15,7,470.43,562.40,91.97,1,1,2,1.00,1,0,122.47,
841,0,15,7,15,7,470.49,552.40,81.91,1,1,2,1.00,1,0,109.11,
842,0,15,7,15,7,470.55,562.60,92.05,1,1,2,1.00,2,0,122.47,
843,0,15,7,15,7,470.61,562.60,91.99,1,1,2,1.00,1,0,122.47,
844,0,15,7,15,7,470.67,552.50,81.83,1,1,2,1.00,1,0,109.11,
845,0,15,7,15,7,470.73,552.60,81.87,1,1,2,1.00,1,0,109.11,
846,0,15,7,15,7,470.79,562.70,91.91,1,1,2,1.00,1,0,122.47,
847,0,15,7,15,7,470.85,552.70,81.85,1,1,2,1.00,1,0,109.11,
848,0,15,7,15,7,470.91,552.80,81.89,1,1,2,1.00,2,0,109.11,
849,0,15,7,15,7,470.97,562.90,91.93,1,1,2,1.00,1,0,122.47,
850,0,15,7,15,7,471.03,562.90,91.87,1,1,2,1.00,1,0,122.47,
851,0,15,7,15,7,471.09,553.00,81.91,1,1,2,1.00,1,0,109.11,
852,0,15,7,15,7,471.15,553.00,81.85,1,1,2,1.00,2,0,109.11,
853,0,15,7,15,7,471.21,563.10,91.89,1,1,2,1.00,2,0,122.47,
854,0,15,7,15,7,471.27,553.10,81.83,1,1,2,1.00,1,0,109.11,
855,0,15,7,15,7,471.33,553.20,81.87,1,1,2,1.00,1,0,109.11,
856,0,15,7,15,7,471.39,563.30,91.91,1,1,2,1.00,1,0,122.47,
857,0,15,7,15,7,471.45,563.50,92.05,1,1,2,1.00,1,0,122.47,
858,0,15,7,15,7,471.51,553.40,81.89,1,1,2,1.00,1,0,109.11,
859,0,15,7,15,7,471.57,563.50,91.93,1,1,2,1.00,1,0,122.47,
860,0,15,7,15,7,471.63,563.50,91.87,1,1,2,1.00,1,0,122.47,
861,0,15,7,15,7,471.69,553.60,81.91,1,1,2,1.00,1,0,109.11,
862,0,15,7,15,7,471.75,553.60,81.85,1,1,2,1.00,1,0,109.11,
863,0,15,7,15,7,471.81,563.70,91.89,1,1,2,1.00,1,0,122.47,
864,0,15,7,15,7,471.87,563.80,91.93,1,1,2,1.00,2,0,122.47,
865,0,15,7,15,7,471.93,553.80,81.87,1,1,2,1.00,2,0,109.11,
866,0,15,7,15,7,471.99,563.90,91.91,1,1,2,1.00,1,0,122.47,
867,0,15,7,15,7,472.05,563.90,91.85,1,1,2,1.00,1,0,122.47,
868,0,15,7,15,7,472.11,554.00,81.89,1,1,2,1.00,1,0,109.11,
869,0,15,7,15,7,472.17,554.00,81.83,1,1,2,1.00,1,0,109.11,
870,0,15,7,15,7,472.23,564.10,91.87,1,1,2,1.00,2,0,122.47,
871,0,15,7,15,7,472.29,554.20,81.91,1,1,2,1.00,1,0,109.11,
872,0,15,7,15,7,472.35,554.20,81.85,1,1,2,1.00,1,0,109.11,
873,0,15,7,15,7,472.41,564.30,91.89,1,1,2,1.00,1,0,122.47,
874,0,15,7,15,7,472.47,564.40,91.93,1,1,2,1.00,1,0,122.47,
875,0,15,7,15,7,472.53,554.40,81.87,1,1,2,1.00,2,0,109.11,
876,0,15,7,15,7,472.59,554.50,81.91,1,1,2,1.00,1,0,109.11,
877,0,15,7,15,7,472.65,564.50,91.85,1,1,2,1.00,1,0,122.47,
878,0,15,7,15,7,472.71,554.60,81.89,1,1,2,1.00,1,0,109.11,
879,0,15,7,15,7,472.77,554.60,81.83,1,1,2,1.00,1,0,109.11,
880,0,15,7,15,7,472.83,564.70,91.87,1,1,2,1.00,2,0,122.47,
881,0,15,7,15,7,472.89,564.80,91.91,1,1,2,1.00,1,0,122.47,
882,0,15,7,15,7,472.95,554.80,81.85,1,1,2,1.00,1,0,109.11,
883,0,15,7,15,7,473.01,564.90,91.89,1,1,2,1.00,1,0,122.47,
884,0,15,7,15,7,473.07,565.00,91.93,1,1,2,1.00,2,0,122.47,
885,0,15,7,15,7,473.13,555.00,81.87,1,1,2,1.00,2,0,109.11,
886,0,15,7,15,7,473.19,555.10,81.91,1,1,2,1.00,1,0,109.11,
887,0,15,7,15,7,473.25,565.10,91.85,1,1,2,1.00,1,0,122.47,
888,0,15,7,15,7,473.31,565.20,91.89,1,1,2,1.00,1,0,122.47,
889,0,15,7,15,7,473.37,555.20,81.83,1,1,2,1.00,1,0,109.11,
890,0,15,7,15,7,473.43,565.30,91.87,1,1,2,1.00,2,0,122.47,
891,0,15,7,15,7,473.49,565.40,91.91,1,1,2,1.00,1,0,122.47,
892,0,15,7,15,7,473.55,555.40,81.85,1,1,2,1.00,1,0,109.11,
893,0,15,7,15,7,473.61,555.50,81.89,1,1,2,1.00,1,0,109.11,
894,0,15,7,15,7,473.67,565.60,91.93,1,1,2,1.00,1,0,122.47,
895,0,15,7,15,7,473.73,555.60,81.87,1,1,2,1.00,1,0,109.11,
896,0,15,7,15,7,473.79,555.70,81.91,1,1,2,1.00,2,0,109.11,
897,0,15,7,15,7,473.85,565.70,91.85,1,1,2,1.00,1,0,122.47,
898,0,15,7,15,7,473.91,565.80,91.89,1,1,2,1.00,1,0,122.47,
899,0,15,7,15,7,473.97,555.80,81.83,1,1,2,1.00,1,0,109.11,
900,0,15,7,15,7,474.03,555.90,81.87,1,1,2,1.00,1,0,109.11,
901,0,15,7,15,7,474.09,566.00,91.91,1,1,2,1.00,1,0,122.47,
902,0,15,7,15,7,474.15,556.00,81.85,1,1,2,1.00,1,0,109.11,
903,0,15,7,15,7,474.21,556.10,81.89,1,1,2,1.00,1,0,109.11,
904,0,15,7,15,7,474.27,566.20,91.93,1,1,2,1.00,2,0,122.47,
905,0,15,7,15,7,474.33,566.20,91.87,1,1,2,1.00,1,0,122.47,
906,0,15,7,15,7,474.39,556.30,81.91,1,1,2,1.00,2,0,109.11,
907,0,15,7,15,7,474.45,566.30,91.85,1,1,2,1.00,1,0,122.47,
908,0,15,7,15,7,474.51,566.40,91.89,1,1,2,1.00,1,0,122.47,
909,0,15,7,15,7,474.57,556.40,81.83,1,1,2,1.00,1,0,109.11,
910,0,15,7,15,7,474.63,556.50,81.87,1,1,2,1.00,1,0,109.11,
911,0,15,7,15,7,474.69,566.60,91.91,1,1,2,1.00,1,0,122.47,
912,0,15,7,15,7,474.75,566.80,92.05,1,1,2,1.00,1,0,122.47,
913,0,15,7,15,7,474.81,556.70,81.89,1,1,2,1.00,1,0,109.11,
914,0,15,7,15,7,474.87,566.80,91.93,1,1,2,1.00,1,0,122.47,
915,0,15,7,15,7,474.93,566.80,91.87,1,1,2,1.00,1,0,122.47,
916,0,15,7,15,7,474.99,556.90,81.91,1,1,2,1.00,1,0,109.11,
917,0,15,7,15,7,475.05,556.90,81.85,1,1,2,1.00,1,0,109.11,
918,0,15,7,15,7,475.11,567.00,91.89,1,1,2,1.00,1,0,122.47,
919,0,15,7,15,7,475.17,557.00,81.83,1,1,2,1.00,1,0,109.11,
920,0,15,7,15,7,475.23,557.10,81.87,1,1,2,1.00,1,0,109.11,
921,0,15,7,15,7,475.29,567.20,91.91,1,1,2,1.00,1,0,122.47,
922,0,15,7,15,7,475.35,567.40,92.05,1,1,2,1.00,1,0,122.47,
923,0,15,7,15,7,475.41,557.30,81.89,1,1,2,1.00,1,0,109.11,
924,0,15,7,15,7,475.47,567.40,91.93,1,1,2,1.00,1,0,122.47,
925,0,15,7,15,7,475.53,567.40,91.87,1,1,2,1.00,2,0,122.47,
926,0,15,7,15,7,475.59,557.50,81.91,1,1,2,1.00,2,0,109.11,
927,0,15,7,15,7,475.65,557.50,81.85,1,1,2,1.00,1,0,109.11,
928,0,15,7,15,7,475.71,567.60,91.89,1,1,2,1.00,1,0,122.47,
929,0,15,7,15,7,475.77,567.70,91.93,1,1,2,1.00,2,0,122.47,
930,0,15,7,15,7,475.83,557.70,81.87,1,1,2,1.00,1,0,109.11,
931,0,15,7,15,7,475.89,567.80,91.91,1,1,2,1.00,1,0,122.47,
932,0,15,7,15,7,475.95,567.80,91.85,1,1,2,1.00,2,0,122.47,
933,0,15,7,15,7,476.01,557.90,81.89,1,1,2,1.00,2,0,109.11,
934,0,15,7,15,7,476.07,557.90,81.83,1,1,2,1.00,1,0,109.11,
935,0,15,7,15,7,476.13,568.00,91.87,1,1,2,1.00,1,0,122.47,
936,0,15,7,15,7,476.19,558.10,81.91,1,1,2,1.00,2,0,109.11,
937,0,15,7,15,7,476.25,558.10,81.85,1,1,2,1.00,1,0,109.11,
938,0,15,7,15,7,476.31,568.20,91.89,1,1,2,1.00,1,0,122.47,
939,0,15,7,15,7,476.37,568.30,91.93,1,1,2,1.00,2,0,122.47,
940,0,15,7,15,7,476.43,558.30,81.87,1,1,2,1.00,2,0,109.11,
941,0,15,7,15,7,476.49,558.40,81.91,1,1,2,1.00,2,0,109.11,
942,0,15,7,15,7,476.55,568.40,91.85,1,1,2,1.00,1,0,122.47,
943,0,15,7,15,7,476.61,558.50,81.89,1,1,2,1.00,1,0,109.11,
944,0,15,7,15,7,476.67,558.50,81.83,1,1,2,1.00,1,0,109.11,
945,0,15,7,15,7,476.73,568.60,91.87,1,1,2,1.00,1,0,122.47,
946,0,15,7,15,7,476.79,568.70,91.91,1,1,2,1.00,2,0,122.47,
947,0,15,7,15,7,476.85,558.70,81.85,1,1,2,1.00,2,0,109.11,
948,0,15,7,15,7,476.91,568.80,91.89,1,1,2,1.00,1,0,122.47,
949,0,15,7,15,7,476.97,568.90,91.93,1,1,2,1.00,2,0,122.47,
950,0,15,7,15,7,477.03,558.90,81.87,1,1,2,1.00,1,0,109.11,
951,0,15,7,15,7,477.09,559.00,81.91,1,1,2,1.00,1,0,109.11,
952,0,15,7,15,7,477.15,569.00,91.85,1,1,2,1.00,1,0,122.47,
953,0,15,7,15,7,477.21,569.10,91.89,1,1,2,1.00,1,0,122.47,
954,0,15,7,15,7,477.27,559.10,81.83,1,1,2,1.00,1,0,109.11,
955,0,15,7,15,7,477.33,569.20,91.87,1,1,2,1.00,1,0,122.47,
956,0,15,7,15,7,477.39,569.30,91.91,1,1,2,1.00,1,0,122.47,
957,0,15,7,15,7,477.45,559.30,81.85,1,1,2,1.00,1,0,109.11,
958,0,15,7,15,7,477.51,559.40,81.89,1,1,2,1.00,1,0,109.11,
959,0,15,7,15,7,477.57,569.50,91.93,1,1,2,1.00,1,0,122.47,
960,0,15,7,15,7,477.63,559.50,81.87,1,1,2,1.00,1,0,109.11,
